MAHDOUDE,AQUIFER,DATE,AET
کاشمر,کاشمر,1397-02-01,21.071
کاشمر,کاشمر,1397-03-01,26.25
کاشمر,کاشمر,1397-04-01,26.331
کاشمر,کاشمر,1397-05-01,28.497
کاشمر,کاشمر,1397-06-01,23.182
کاشمر,کاشمر,1397-07-01,13.941
کاشمر,کاشمر,1397-08-01,8.413
کاشمر,کاشمر,1397-09-01,4.424
کاشمر,کاشمر,1397-10-01,3.441
کاشمر,کاشمر,1397-11-01,5.136
کاشمر,کاشمر,1397-12-01,11.665
کاشمر,کاشمر,1398-01-01,27.402
کاشمر,کاشمر,1398-02-01,38.877
کاشمر,کاشمر,1398-03-01,38.644
کاشمر,کاشمر,1398-04-01,33.065
کاشمر,کاشمر,1398-05-01,27.788
کاشمر,کاشمر,1398-06-01,27.071
کاشمر,کاشمر,1398-07-01,17.749
کاشمر,کاشمر,1398-08-01,7.465
کاشمر,کاشمر,1398-09-01,3.694
کاشمر,کاشمر,1398-10-01,3.119
کاشمر,کاشمر,1398-11-01,5.971
کاشمر,کاشمر,1398-12-01,15.938
کاشمر,کاشمر,1399-01-01,22.817
کاشمر,کاشمر,1399-02-01,52.292
کاشمر,کاشمر,1399-03-01,41.802
کاشمر,کاشمر,1399-04-01,39.247
کاشمر,کاشمر,1399-05-01,31.229
کاشمر,کاشمر,1399-06-01,27.355
کاشمر,کاشمر,1399-07-01,16.302
کاشمر,کاشمر,1399-08-01,7.477
کاشمر,کاشمر,1399-09-01,2.894
کاشمر,کاشمر,1399-10-01,3.635
کاشمر,کاشمر,1399-11-01,6.735
کاشمر,کاشمر,1399-12-01,7.581
کاشمر,کاشمر,1400-01-01,16.557
کاشمر,کاشمر,1400-02-01,27.043
کاشمر,کاشمر,1400-03-01,31.344
کاشمر,کاشمر,1400-04-01,27.067
کاشمر,کاشمر,1400-05-01,31.008
کاشمر,کاشمر,1400-06-01,27.044
کاشمر,کاشمر,1400-07-01,12.436
کاشمر,کاشمر,1400-08-01,5.832
کاشمر,کاشمر,1400-09-01,3.376
کاشمر,کاشمر,1400-10-01,2.696
کاشمر,کاشمر,1400-11-01,4.249
کاشمر,کاشمر,1400-12-01,6.517
کاشمر,کاشمر,1401-01-01,10.445
کاشمر,کاشمر,1401-02-01,22.54
کاشمر,کاشمر,1401-03-01,28.014
کاشمر,کاشمر,1401-04-01,24.695
کاشمر,کاشمر,1401-05-01,26.856
کاشمر,کاشمر,1401-06-01,24.005
کاشمر,کاشمر,1401-07-01,16.738
کاشمر,کاشمر,1401-08-01,7.505
کاشمر,کاشمر,1401-09-01,3.243
کاشمر,کاشمر,1401-10-01,1.249
کاشمر,کاشمر,1401-11-01,2.487
کاشمر,کاشمر,1401-12-01,9.021
کاشمر,کاشمر,1402-01-01,14.455
کاشمر,کاشمر,1402-02-01,22.684
کاشمر,کاشمر,1402-03-01,30.6
کاشمر,کاشمر,1402-04-01,25.449
کاشمر,کاشمر,1402-05-01,24.244
کاشمر,کاشمر,1402-06-01,11.558
کاشمر,کاشمر,1402-07-01,7.65
کاشمر,کاشمر,1402-08-01,8.147
کاشمر,کاشمر,1402-09-01,3.251
کاشمر,کاشمر,1402-10-01,3.432
کاشمر,کاشمر,1402-11-01,4.454
کاشمر,کاشمر,1402-12-01,4.191
کاشمر,کاشمر,1403-01-01,9.551
کاشمر,کاشمر,1403-02-01,17.307
کاشمر,کاشمر,1403-03-01,28.806
کاشمر,کاشمر,1403-04-01,25.878
کاشمر,کاشمر,1403-05-01,19.059
کاشمر,کاشمر,1403-06-01,19.281
کاشمر,کاشمر,1403-07-01,15.153
کاشمر,کاشمر,1403-08-01,7.41
کاشمر,کاشمر,1403-09-01,2.5
کاشمر,کاشمر,1403-10-01,1.984
کاشمر,کاشمر,1403-11-01,3.335
کاشمر,کاشمر,1403-12-01,5.97
کاشمر,کاشمر,1404-01-01,13.784
کاشمر,کاشمر,1404-02-01,21.721
کاشمر,کاشمر,1404-03-01,24.251
کاشمر,کاشمر,1404-04-01,24.591
کاشمر,کاشمر,1404-05-01,27.544
کاشمر,کاشمر,1404-06-01,20.031
کاشمر,کاشمر,1404-07-01,12.414
کاشمر,کاشمر,1404-08-01,6.189
کاشمر,کاشمر,1404-09-01,2.635
کاشمر,کاشمر,1404-10-01,2.621
کاشمر,کاشمر,1404-11-01,5.692
کاشمر,کاشمر,1404-12-01,10.38
کاشمر,کاشمر,1405-01-01,23.765
کاشمر,کاشمر,1405-02-01,23.624
کاشمر,کاشمر,1405-03-01,7.824
کرات,کرات,1396-10-01,1.191
کرات,کرات,1396-11-01,3.593
کرات,کرات,1396-12-01,10.376
کرات,کرات,1397-01-01,18.195
کرات,کرات,1397-02-01,24.389
کرات,کرات,1397-03-01,10.453
کرات,کرات,1397-04-01,6.738
کرات,کرات,1397-05-01,6.052
کرات,کرات,1397-06-01,6.024
کرات,کرات,1397-07-01,6.621
کرات,کرات,1397-08-01,2.83
کرات,کرات,1397-09-01,2.399
کرات,کرات,1397-10-01,2.718
کرات,کرات,1397-11-01,4.242
کرات,کرات,1397-12-01,12.042
کرات,کرات,1398-01-01,33.775
کرات,کرات,1398-02-01,54.072
کرات,کرات,1398-03-01,18.806
کرات,کرات,1398-04-01,10.393
کرات,کرات,1398-05-01,7.184
کرات,کرات,1398-06-01,10.293
کرات,کرات,1398-07-01,10.895
کرات,کرات,1398-08-01,4.217
کرات,کرات,1398-09-01,3.426
کرات,کرات,1398-10-01,3.481
کرات,کرات,1398-11-01,5.019
کرات,کرات,1398-12-01,12.96
کرات,کرات,1399-01-01,24.376
کرات,کرات,1399-02-01,59.938
کرات,کرات,1399-03-01,22.95
کرات,کرات,1399-04-01,11.017
کرات,کرات,1399-05-01,7.139
کرات,کرات,1399-06-01,9.669
کرات,کرات,1399-07-01,4.985
کرات,کرات,1399-08-01,5.674
کرات,کرات,1399-09-01,2.184
کرات,کرات,1399-10-01,1.379
کرات,کرات,1399-11-01,4.13
کرات,کرات,1399-12-01,5.685
کرات,کرات,1400-01-01,18.789
کرات,کرات,1400-02-01,13.538
کرات,کرات,1400-03-01,7.302
کرات,کرات,1400-04-01,2.997
کرات,کرات,1400-05-01,4.133
کرات,کرات,1400-06-01,5.969
کرات,کرات,1400-07-01,3.882
کرات,کرات,1400-08-01,2.672
کرات,کرات,1400-09-01,3.348
کرات,کرات,1400-10-01,3.33
کرات,کرات,1400-11-01,5.391
کرات,کرات,1400-12-01,16.436
کرات,کرات,1401-01-01,33.211
کرات,کرات,1401-02-01,41.462
کرات,کرات,1401-03-01,13.495
کرات,کرات,1401-04-01,5.663
کرات,کرات,1401-05-01,4.211
کرات,کرات,1401-06-01,5.918
کرات,کرات,1401-07-01,8.096
کرات,کرات,1401-08-01,7.258
کرات,کرات,1401-09-01,3.053
کرات,کرات,1401-10-01,3.13
کرات,کرات,1401-11-01,4.614
کرات,کرات,1401-12-01,15.935
کرات,کرات,1402-01-01,27.01
کرات,کرات,1402-02-01,22.184
کرات,کرات,1402-03-01,8.482
کرات,کرات,1402-04-01,5.189
کرات,کرات,1402-05-01,5.604
کرات,کرات,1402-06-01,1.532
کرات,کرات,1402-07-01,3.578
کرات,کرات,1402-08-01,8.897
کرات,کرات,1402-09-01,5.138
کرات,کرات,1402-10-01,6.718
کرات,کرات,1402-11-01,6.983
کرات,کرات,1402-12-01,7.754
کرات,کرات,1403-01-01,20.254
کرات,کرات,1403-02-01,21.893
کرات,کرات,1403-03-01,8.761
کرات,کرات,1403-04-01,4.189
کرات,کرات,1403-05-01,1.337
کرات,کرات,1403-06-01,2.408
کرات,کرات,1403-07-01,6.326
کرات,کرات,1403-08-01,3.4
کرات,کرات,1403-09-01,2.264
کرات,کرات,1403-10-01,1.921
کرات,کرات,1403-11-01,4.482
کرات,کرات,1403-12-01,11.217
کرات,کرات,1404-01-01,30.382
کرات,کرات,1404-02-01,23.125
کرات,کرات,1404-03-01,6.16
کرات,کرات,1404-04-01,3.553
کرات,کرات,1404-05-01,3.481
کرات,کرات,1404-06-01,4.468
کرات,کرات,1404-07-01,6.725
کرات,کرات,1404-08-01,5.681
کرات,کرات,1404-09-01,3.063
کرات,کرات,1404-10-01,4.456
کرات,کرات,1404-11-01,9.534
کرات,کرات,1404-12-01,13.499
کرات,کرات,1405-01-01,58.329
کرات,کرات,1405-02-01,65.274
کرات,کرات,1405-03-01,7.151
کلات نادری,کلات نادری,1396-10-01,2.907
کلات نادری,کلات نادری,1396-11-01,6.088
کلات نادری,کلات نادری,1396-12-01,13.583
کلات نادری,کلات نادری,1397-01-01,40.581
کلات نادری,کلات نادری,1397-02-01,43.134
کلات نادری,کلات نادری,1397-03-01,35.102
کلات نادری,کلات نادری,1397-04-01,32.268
کلات نادری,کلات نادری,1397-05-01,34.515
کلات نادری,کلات نادری,1397-06-01,28.427
کلات نادری,کلات نادری,1397-07-01,17.589
کلات نادری,کلات نادری,1397-08-01,9.683
کلات نادری,کلات نادری,1397-09-01,3.805
کلات نادری,کلات نادری,1397-10-01,5.594
کلات نادری,کلات نادری,1397-11-01,8.239
کلات نادری,کلات نادری,1397-12-01,28.638
کلات نادری,کلات نادری,1398-01-01,48.414
کلات نادری,کلات نادری,1398-02-01,88.907
کلات نادری,کلات نادری,1398-03-01,58.378
کلات نادری,کلات نادری,1398-04-01,53.458
کلات نادری,کلات نادری,1398-05-01,46.952
کلات نادری,کلات نادری,1398-06-01,44.761
کلات نادری,کلات نادری,1398-07-01,29.796
کلات نادری,کلات نادری,1398-08-01,12.555
کلات نادری,کلات نادری,1398-09-01,3.594
کلات نادری,کلات نادری,1398-10-01,3.938
کلات نادری,کلات نادری,1398-11-01,10.638
کلات نادری,کلات نادری,1398-12-01,27.297
کلات نادری,کلات نادری,1399-01-01,44.588
کلات نادری,کلات نادری,1399-02-01,80.15
کلات نادری,کلات نادری,1399-03-01,65.803
کلات نادری,کلات نادری,1399-04-01,44.864
کلات نادری,کلات نادری,1399-05-01,36.056
کلات نادری,کلات نادری,1399-06-01,33.825
کلات نادری,کلات نادری,1399-07-01,22.307
کلات نادری,کلات نادری,1399-08-01,12.093
کلات نادری,کلات نادری,1399-09-01,2.416
کلات نادری,کلات نادری,1399-10-01,3.373
کلات نادری,کلات نادری,1399-11-01,10.059
کلات نادری,کلات نادری,1399-12-01,11.915
کلات نادری,کلات نادری,1400-01-01,50.38
کلات نادری,کلات نادری,1400-02-01,62.222
کلات نادری,کلات نادری,1400-03-01,41.896
کلات نادری,کلات نادری,1400-04-01,29.952
کلات نادری,کلات نادری,1400-05-01,34.771
کلات نادری,کلات نادری,1400-06-01,32.336
کلات نادری,کلات نادری,1400-07-01,18.126
کلات نادری,کلات نادری,1400-08-01,6.999
کلات نادری,کلات نادری,1400-09-01,6.124
کلات نادری,کلات نادری,1400-10-01,3.672
کلات نادری,کلات نادری,1400-11-01,8.761
کلات نادری,کلات نادری,1400-12-01,14.689
کلات نادری,کلات نادری,1401-01-01,46.976
کلات نادری,کلات نادری,1401-02-01,56.086
کلات نادری,کلات نادری,1401-03-01,43.252
کلات نادری,کلات نادری,1401-04-01,33.701
کلات نادری,کلات نادری,1401-05-01,35.158
کلات نادری,کلات نادری,1401-06-01,35.379
کلات نادری,کلات نادری,1401-07-01,28.182
کلات نادری,کلات نادری,1401-08-01,11.106
کلات نادری,کلات نادری,1401-09-01,5.42
کلات نادری,کلات نادری,1401-10-01,3.079
کلات نادری,کلات نادری,1401-11-01,4.775
کلات نادری,کلات نادری,1401-12-01,27.168
کلات نادری,کلات نادری,1402-01-01,45.401
کلات نادری,کلات نادری,1402-02-01,38.752
کلات نادری,کلات نادری,1402-03-01,32.376
کلات نادری,کلات نادری,1402-04-01,24.428
کلات نادری,کلات نادری,1402-05-01,26.214
کلات نادری,کلات نادری,1402-06-01,15.479
کلات نادری,کلات نادری,1402-07-01,10.27
کلات نادری,کلات نادری,1402-08-01,14.328
کلات نادری,کلات نادری,1402-09-01,5.027
کلات نادری,کلات نادری,1402-10-01,6.866
کلات نادری,کلات نادری,1402-11-01,7.581
کلات نادری,کلات نادری,1402-12-01,12.065
کلات نادری,کلات نادری,1403-01-01,38.569
کلات نادری,کلات نادری,1403-02-01,40.075
کلات نادری,کلات نادری,1403-03-01,35.921
کلات نادری,کلات نادری,1403-04-01,19.766
کلات نادری,کلات نادری,1403-05-01,16.794
کلات نادری,کلات نادری,1403-06-01,22.393
کلات نادری,کلات نادری,1403-07-01,21.032
کلات نادری,کلات نادری,1403-08-01,8.004
کلات نادری,کلات نادری,1403-09-01,3.817
کلات نادری,کلات نادری,1403-10-01,4.07
کلات نادری,کلات نادری,1403-11-01,4.796
کلات نادری,کلات نادری,1403-12-01,20.73
کلات نادری,کلات نادری,1404-01-01,40.88
کلات نادری,کلات نادری,1404-02-01,53.0
کلات نادری,کلات نادری,1404-03-01,27.292
کلات نادری,کلات نادری,1404-04-01,16.947
کلات نادری,کلات نادری,1404-05-01,22.868
کلات نادری,کلات نادری,1404-06-01,26.397
کلات نادری,کلات نادری,1404-07-01,17.238
کلات نادری,کلات نادری,1404-08-01,11.256
کلات نادری,کلات نادری,1404-09-01,4.823
کلات نادری,کلات نادری,1404-10-01,4.311
کلات نادری,کلات نادری,1404-11-01,13.338
کلات نادری,کلات نادری,1404-12-01,17.472
کلات نادری,کلات نادری,1405-01-01,76.979
کلات نادری,کلات نادری,1405-02-01,81.623
کلات نادری,کلات نادری,1405-03-01,10.52
گناباد,گناباد,1396-10-01,1.832
گناباد,گناباد,1396-11-01,3.625
گناباد,گناباد,1396-12-01,6.99
گناباد,گناباد,1397-01-01,8.588
گناباد,گناباد,1397-02-01,11.552
گناباد,گناباد,1397-03-01,7.245
گناباد,گناباد,1397-04-01,5.555
گناباد,گناباد,1397-05-01,5.401
گناباد,گناباد,1397-06-01,6.325
گناباد,گناباد,1397-07-01,5.686
گناباد,گناباد,1397-08-01,5.807
گناباد,گناباد,1397-09-01,3.638
گناباد,گناباد,1397-10-01,3.023
گناباد,گناباد,1397-11-01,3.439
گناباد,گناباد,1397-12-01,6.806
گناباد,گناباد,1398-01-01,13.405
گناباد,گناباد,1398-02-01,13.036
گناباد,گناباد,1398-03-01,7.052
گناباد,گناباد,1398-04-01,5.584
گناباد,گناباد,1398-05-01,4.932
گناباد,گناباد,1398-06-01,6.817
گناباد,گناباد,1398-07-01,8.289
گناباد,گناباد,1398-08-01,3.698
گناباد,گناباد,1398-09-01,3.357
گناباد,گناباد,1398-10-01,2.614
گناباد,گناباد,1398-11-01,3.577
گناباد,گناباد,1398-12-01,7.144
گناباد,گناباد,1399-01-01,11.445
گناباد,گناباد,1399-02-01,17.577
گناباد,گناباد,1399-03-01,9.715
گناباد,گناباد,1399-04-01,10.863
گناباد,گناباد,1399-05-01,8.077
گناباد,گناباد,1399-06-01,6.436
گناباد,گناباد,1399-07-01,4.411
گناباد,گناباد,1399-08-01,4.547
گناباد,گناباد,1399-09-01,2.498
گناباد,گناباد,1399-10-01,2.199
گناباد,گناباد,1399-11-01,3.871
گناباد,گناباد,1399-12-01,4.024
گناباد,گناباد,1400-01-01,7.02
گناباد,گناباد,1400-02-01,10.227
گناباد,گناباد,1400-03-01,9.133
گناباد,گناباد,1400-04-01,5.072
گناباد,گناباد,1400-05-01,5.393
گناباد,گناباد,1400-06-01,6.205
گناباد,گناباد,1400-07-01,5.167
گناباد,گناباد,1400-08-01,4.379
گناباد,گناباد,1400-09-01,3.495
گناباد,گناباد,1400-10-01,2.84
گناباد,گناباد,1400-11-01,3.797
گناباد,گناباد,1400-12-01,8.014
گناباد,گناباد,1401-01-01,10.754
گناباد,گناباد,1401-02-01,14.111
گناباد,گناباد,1401-03-01,10.187
گناباد,گناباد,1401-04-01,7.307
گناباد,گناباد,1401-05-01,7.078
گناباد,گناباد,1401-06-01,6.954
گناباد,گناباد,1401-07-01,6.954
گناباد,گناباد,1401-08-01,6.372
گناباد,گناباد,1401-09-01,3.028
