MAHDOUDE,AQUIFER,DATE,NDVI_MEAN,NDVI_MEDIAN,NDVI_MAX
رشتخوار,رشتخوار,1393-08-01,0.159453,0.126935,0.887409
رشتخوار,رشتخوار,1393-09-01,0.165479,0.128806,0.886258
رشتخوار,رشتخوار,1393-10-01,0.182988,0.138642,0.866481
رشتخوار,رشتخوار,1393-11-01,0.200842,0.142559,0.927849
رشتخوار,رشتخوار,1393-12-01,0.241337,0.189456,0.834661
رشتخوار,رشتخوار,1394-01-01,0.226529,0.189437,0.702393
رشتخوار,رشتخوار,1394-02-01,0.16726,0.128825,0.792722
رشتخوار,رشتخوار,1394-03-01,0.143027,0.126924,0.8049
رشتخوار,رشتخوار,1394-04-01,0.150645,0.130839,0.873857
رشتخوار,رشتخوار,1394-05-01,0.156275,0.126935,0.88743
رشتخوار,رشتخوار,1394-06-01,0.161552,0.13086,0.860441
رشتخوار,رشتخوار,1394-07-01,0.155003,0.126917,0.871002
رشتخوار,رشتخوار,1394-08-01,,,
رشتخوار,رشتخوار,1394-09-01,0.158126,0.138611,0.817752
رشتخوار,رشتخوار,1394-10-01,,,
رشتخوار,رشتخوار,1394-11-01,0.183549,0.130837,0.813173
رشتخوار,رشتخوار,1394-12-01,0.201732,0.134754,0.842613
رشتخوار,رشتخوار,1395-01-01,0.209072,0.154274,0.749286
رشتخوار,رشتخوار,1395-02-01,0.17599,0.136641,0.86177
رشتخوار,رشتخوار,1395-03-01,0.143951,0.128847,0.883351
رشتخوار,رشتخوار,1395-04-01,0.151962,0.128881,0.906175
رشتخوار,رشتخوار,1395-05-01,0.158133,0.128858,0.887089
رشتخوار,رشتخوار,1395-06-01,0.157192,0.130845,0.840355
رشتخوار,رشتخوار,1395-07-01,0.152415,0.119114,0.906656
رشتخوار,رشتخوار,1395-08-01,0.15029,0.123028,0.865815
رشتخوار,رشتخوار,1395-09-01,0.15485,0.134743,0.868611
رشتخوار,رشتخوار,1395-10-01,0.159474,0.126956,0.755817
رشتخوار,رشتخوار,1395-11-01,,,
رشتخوار,رشتخوار,1395-12-01,0.191203,0.128748,0.895095
رشتخوار,رشتخوار,1396-01-01,0.255962,0.216777,0.788072
رشتخوار,رشتخوار,1396-02-01,0.187433,0.16209,0.871959
رشتخوار,رشتخوار,1396-03-01,0.164192,0.150367,0.853739
رشتخوار,رشتخوار,1396-04-01,0.163588,0.142579,0.887185
رشتخوار,رشتخوار,1396-05-01,0.166818,0.136634,0.861114
رشتخوار,رشتخوار,1396-06-01,0.16671,0.138649,0.894513
رشتخوار,رشتخوار,1396-07-01,0.160946,0.134756,0.860352
رشتخوار,رشتخوار,1396-08-01,0.155876,0.130826,0.862364
رشتخوار,رشتخوار,1396-09-01,0.164388,0.138669,0.80345
رشتخوار,رشتخوار,1396-10-01,0.169326,0.130838,0.861676
رشتخوار,رشتخوار,1396-11-01,0.172673,0.130836,0.778704
رشتخوار,رشتخوار,1396-12-01,0.204068,0.15034,0.793905
رشتخوار,رشتخوار,1397-01-01,0.210012,0.15224,0.894637
رشتخوار,رشتخوار,1397-02-01,0.19205,0.152239,0.853899
رشتخوار,رشتخوار,1397-03-01,0.155747,0.136672,0.889544
رشتخوار,رشتخوار,1397-04-01,0.149907,0.130852,0.8498
رشتخوار,رشتخوار,1397-05-01,0.150479,0.126913,0.877619
رشتخوار,رشتخوار,1397-06-01,0.154174,0.126932,0.831779
رشتخوار,رشتخوار,1397-07-01,0.155074,0.12302,0.855241
رشتخوار,رشتخوار,1397-08-01,0.152592,0.123026,0.880414
رشتخوار,رشتخوار,1397-09-01,0.175491,0.136615,0.900813
رشتخوار,رشتخوار,1397-10-01,0.185724,0.138622,0.875446
رشتخوار,رشتخوار,1397-11-01,0.220944,0.144418,0.873234
رشتخوار,رشتخوار,1397-12-01,0.245483,0.177741,0.89628
رشتخوار,رشتخوار,1398-01-01,0.284294,0.230394,0.944421
رشتخوار,رشتخوار,1398-02-01,0.26904,0.238248,0.800275
رشتخوار,رشتخوار,1398-03-01,0.179597,0.160113,0.824487
رشتخوار,رشتخوار,1398-04-01,0.165003,0.150387,0.888608
رشتخوار,رشتخوار,1398-05-01,0.160813,0.138656,0.821878
رشتخوار,رشتخوار,1398-06-01,0.163024,0.134746,0.836768
رشتخوار,رشتخوار,1398-07-01,0.154538,0.130843,0.8513
رشتخوار,رشتخوار,1398-08-01,0.151696,0.126935,0.797091
رشتخوار,رشتخوار,1398-09-01,0.176663,0.142537,0.894406
رشتخوار,رشتخوار,1398-10-01,0.190537,0.162101,0.825085
رشتخوار,رشتخوار,1398-11-01,,,
رشتخوار,رشتخوار,1398-12-01,0.225768,0.167857,0.880408
رشتخوار,رشتخوار,1399-01-01,0.338027,0.300685,0.944904
رشتخوار,رشتخوار,1399-02-01,0.37642,0.355465,0.843052
رشتخوار,رشتخوار,1399-03-01,0.196724,0.183587,0.874519
رشتخوار,رشتخوار,1399-04-01,0.175388,0.160158,0.858773
رشتخوار,رشتخوار,1399-05-01,0.179075,0.160109,0.841825
رشتخوار,رشتخوار,1399-06-01,0.177711,0.152278,0.869613
رشتخوار,رشتخوار,1399-07-01,0.16585,0.136634,0.87666
رشتخوار,رشتخوار,1399-08-01,0.193357,0.167916,0.846643
رشتخوار,رشتخوار,1399-09-01,0.200661,0.169911,0.846396
رشتخوار,رشتخوار,1399-10-01,0.225002,0.181637,0.917174
رشتخوار,رشتخوار,1399-11-01,0.192067,0.154286,0.82018
رشتخوار,رشتخوار,1399-12-01,0.23015,0.17772,0.871869
رشتخوار,رشتخوار,1400-01-01,,,
رشتخوار,رشتخوار,1400-02-01,0.171938,0.138643,0.871741
رشتخوار,رشتخوار,1400-03-01,0.14644,0.126935,0.869659
رشتخوار,رشتخوار,1400-04-01,0.147111,0.126908,0.85657
رشتخوار,رشتخوار,1400-05-01,0.152311,0.123035,0.854517
رشتخوار,رشتخوار,1400-06-01,0.150642,0.11911,0.85116
رشتخوار,رشتخوار,1400-07-01,0.143955,0.11521,0.846982
رشتخوار,رشتخوار,1400-08-01,0.140364,0.115204,0.769518
رشتخوار,رشتخوار,1400-09-01,0.167226,0.134753,0.892193
رشتخوار,رشتخوار,1400-10-01,0.198381,0.144424,0.900768
رشتخوار,رشتخوار,1400-11-01,0.198946,0.136588,0.881516
رشتخوار,رشتخوار,1400-12-01,0.2451,0.18352,0.874255
رشتخوار,رشتخوار,1401-01-01,0.258423,0.212888,0.921824
رشتخوار,رشتخوار,1401-02-01,0.186733,0.169915,0.740854
رشتخوار,رشتخوار,1401-03-01,0.156293,0.142563,0.890994
رشتخوار,رشتخوار,1401-04-01,0.150507,0.13475,0.857903
رشتخوار,رشتخوار,1401-05-01,0.162549,0.138644,0.866991
رشتخوار,رشتخوار,1401-06-01,0.160356,0.134741,0.855517
رشتخوار,رشتخوار,1401-07-01,0.154264,0.126926,0.890218
رشتخوار,رشتخوار,1401-08-01,0.157719,0.134729,0.868369
رشتخوار,رشتخوار,1401-09-01,0.182488,0.144478,0.871913
رشتخوار,رشتخوار,1401-10-01,0.190085,0.144473,0.85749
رشتخوار,رشتخوار,1401-11-01,0.11243,0.104458,0.413495
رشتخوار,رشتخوار,1401-12-01,0.179815,0.130823,0.882997
رشتخوار,رشتخوار,1402-01-01,0.196268,0.146489,0.842403
رشتخوار,رشتخوار,1402-02-01,0.169027,0.138639,0.768546
رشتخوار,رشتخوار,1402-03-01,0.141691,0.126919,0.813538
رشتخوار,رشتخوار,1402-04-01,0.143507,0.126941,0.805477
رشتخوار,رشتخوار,1402-05-01,0.146119,0.120989,0.836871
رشتخوار,رشتخوار,1402-06-01,0.148328,0.123007,0.825665
رشتخوار,رشتخوار,1402-07-01,0.142097,0.120975,0.881242
رشتخوار,رشتخوار,1402-08-01,0.146997,0.120993,0.864515
رشتخوار,رشتخوار,1402-09-01,0.150175,0.126931,0.799617
رشتخوار,رشتخوار,1402-10-01,0.1745,0.128859,0.861928
رشتخوار,رشتخوار,1402-11-01,0.209851,0.144426,0.901752
رشتخوار,رشتخوار,1402-12-01,0.19343,0.128758,0.849249
رشتخوار,رشتخوار,1403-01-01,0.20117,0.136576,0.941313
رشتخوار,رشتخوار,1403-02-01,0.19371,0.152292,0.876974
رشتخوار,رشتخوار,1403-03-01,0.14705,0.128818,0.899667
رشتخوار,رشتخوار,1403-04-01,0.145711,0.128852,0.818459
رشتخوار,رشتخوار,1403-05-01,0.148907,0.128811,0.810936
رشتخوار,رشتخوار,1403-06-01,0.150676,0.128819,0.906725
رشتخوار,رشتخوار,1403-07-01,0.147919,0.121025,0.837687
رشتخوار,رشتخوار,1403-08-01,0.156765,0.128833,0.933991
رشتخوار,رشتخوار,1403-09-01,0.161258,0.128858,0.983824
رشتخوار,رشتخوار,1403-10-01,,,
رشتخوار,رشتخوار,1403-11-01,0.174038,0.136671,0.861155
رشتخوار,رشتخوار,1403-12-01,0.151802,0.115221,0.665663
رشتخوار,رشتخوار,1404-01-01,0.220277,0.169927,0.86694
رشتخوار,رشتخوار,1404-02-01,0.197078,0.162114,0.91038
رشتخوار,رشتخوار,1404-03-01,0.148617,0.138681,0.691458
رشتخوار,رشتخوار,1404-04-01,0.141022,0.126953,0.867564
رشتخوار,رشتخوار,1404-05-01,0.142244,0.123015,0.838187
رشتخوار,رشتخوار,1404-06-01,0.136531,0.115199,0.868778
رشتخوار,رشتخوار,1404-07-01,0.1368,0.113166,0.860718
رشتخوار,رشتخوار,1404-08-01,0.141249,0.120992,0.88212
رشتخوار,رشتخوار,1404-09-01,,,
رشتخوار,رشتخوار,1404-10-01,0.173841,0.136638,0.860601
رشتخوار,رشتخوار,1404-11-01,0.200596,0.152302,0.948889
رشتخوار,رشتخوار,1404-12-01,0.188449,0.150362,0.781436
رشتخوار,رشتخوار,1405-01-01,0.3637,0.339833,0.925891
رشتخوار,رشتخوار,1405-02-01,0.21404,0.191378,0.885518
رشتخوار,رشتخوار,1405-03-01,0.174733,0.160154,0.841926
ریوش,ریوش,1391-12-01,,,
ریوش,ریوش,1392-01-01,0.227032,0.173771,0.793168
ریوش,ریوش,1392-02-01,0.243068,0.201138,0.833878
ریوش,ریوش,1392-03-01,0.212839,0.173795,0.859448
ریوش,ریوش,1392-04-01,0.188017,0.154239,0.873841
ریوش,ریوش,1392-05-01,0.182501,0.146456,0.869192
ریوش,ریوش,1392-06-01,0.173449,0.138556,0.858069
ریوش,ریوش,1392-07-01,0.154207,0.126905,0.862158
ریوش,ریوش,1392-08-01,0.166134,0.138599,0.791888
ریوش,ریوش,1392-09-01,0.176222,0.142506,0.75348
ریوش,ریوش,1392-10-01,0.16786,0.138654,0.744531
ریوش,ریوش,1392-11-01,0.143611,0.119074,0.615061
ریوش,ریوش,1392-12-01,0.134261,0.122066,0.343611
ریوش,ریوش,1393-01-01,0.168359,0.142546,0.702245
ریوش,ریوش,1393-02-01,0.257544,0.205061,0.865632
ریوش,ریوش,1393-03-01,0.200609,0.165981,0.867728
ریوش,ریوش,1393-04-01,0.175793,0.142511,0.843263
ریوش,ریوش,1393-05-01,0.170539,0.134727,0.870622
ریوش,ریوش,1393-06-01,0.162827,0.126897,0.807719
ریوش,ریوش,1393-07-01,0.1588,0.122968,0.888877
ریوش,ریوش,1393-08-01,0.158874,0.130836,0.876952
ریوش,ریوش,1393-09-01,0.14991,0.126863,0.647033
ریوش,ریوش,1393-10-01,0.157315,0.130785,0.665119
ریوش,ریوش,1393-11-01,0.149561,0.122974,0.574573
ریوش,ریوش,1393-12-01,0.179564,0.154216,0.909849
ریوش,ریوش,1394-01-01,0.24088,0.201153,0.820894
ریوش,ریوش,1394-02-01,0.222968,0.181615,0.829824
ریوش,ریوش,1394-03-01,0.197571,0.162096,0.817167
ریوش,ریوش,1394-04-01,0.183422,0.150355,0.809755
ریوش,ریوش,1394-05-01,0.177017,0.138624,0.825418
ریوش,ریوش,1394-06-01,0.173398,0.134697,0.831896
ریوش,ریوش,1394-07-01,0.161245,0.126898,0.847798
ریوش,ریوش,1394-08-01,0.173154,0.134753,0.731127
ریوش,ریوش,1394-09-01,0.17562,0.14259,0.706539
ریوش,ریوش,1394-10-01,0.187103,0.146436,0.773864
ریوش,ریوش,1394-11-01,0.173272,0.138631,0.986806
ریوش,ریوش,1394-12-01,0.201919,0.158155,0.793753
ریوش,ریوش,1395-01-01,0.235159,0.197191,0.814968
ریوش,ریوش,1395-02-01,0.290666,0.252014,0.870274
ریوش,ریوش,1395-03-01,0.223483,0.185533,0.977741
ریوش,ریوش,1395-04-01,0.186585,0.158139,0.878489
ریوش,ریوش,1395-05-01,0.17865,0.146447,0.85873
ریوش,ریوش,1395-06-01,0.172248,0.138655,0.880467
ریوش,ریوش,1395-07-01,0.160343,0.130798,0.877131
ریوش,ریوش,1395-08-01,0.154025,0.130777,0.779145
ریوش,ریوش,1395-09-01,0.146867,0.126863,0.606619
ریوش,ریوش,1395-10-01,0.142545,0.122975,0.579119
ریوش,ریوش,1395-11-01,0.100142,0.070245,0.255276
ریوش,ریوش,1395-12-01,0.152508,0.122993,0.756225
ریوش,ریوش,1396-01-01,0.21892,0.193356,0.715982
ریوش,ریوش,1396-02-01,0.2408,0.201205,0.8586
ریوش,ریوش,1396-03-01,0.205594,0.173752,0.845623
ریوش,ریوش,1396-04-01,0.18943,0.158193,0.878234
ریوش,ریوش,1396-05-01,0.179898,0.142534,0.871515
ریوش,ریوش,1396-06-01,0.170063,0.134722,0.899681
ریوش,ریوش,1396-07-01,0.155818,0.126905,0.809404
ریوش,ریوش,1396-08-01,0.162727,0.130815,0.750562
ریوش,ریوش,1396-09-01,0.160432,0.130789,0.657284
ریوش,ریوش,1396-10-01,0.163475,0.126854,0.657938
ریوش,ریوش,1396-11-01,0.147185,0.12206,0.524108
ریوش,ریوش,1396-12-01,0.145388,0.12596,0.469053
ریوش,ریوش,1397-01-01,0.245401,0.197258,0.809265
ریوش,ریوش,1397-02-01,0.253307,0.216808,0.85393
ریوش,ریوش,1397-03-01,0.208197,0.169824,0.826461
ریوش,ریوش,1397-04-01,0.17503,0.146468,0.820752
ریوش,ریوش,1397-05-01,0.165926,0.130772,0.814107
ریوش,ریوش,1397-06-01,0.158556,0.123009,0.851833
ریوش,ریوش,1397-07-01,0.15151,0.123015,0.806062
ریوش,ریوش,1397-08-01,0.148412,0.123031,0.796492
ریوش,ریوش,1397-09-01,0.167972,0.13865,0.659554
ریوش,ریوش,1397-10-01,0.190898,0.15428,0.766646
ریوش,ریوش,1397-11-01,0.182011,0.150391,0.731791
ریوش,ریوش,1397-12-01,0.21759,0.189504,0.712579
ریوش,ریوش,1398-01-01,0.258811,0.240251,0.706656
ریوش,ریوش,1398-02-01,0.301353,0.263594,0.884496
ریوش,ریوش,1398-03-01,0.234714,0.205122,0.880454
ریوش,ریوش,1398-04-01,0.19921,0.173796,0.841869
ریوش,ریوش,1398-05-01,0.182472,0.154277,0.834562
ریوش,ریوش,1398-06-01,0.176245,0.142541,0.822291
ریوش,ریوش,1398-07-01,0.163285,0.134738,0.872353
ریوش,ریوش,1398-08-01,0.156261,0.134751,0.904499
ریوش,ریوش,1398-09-01,0.163338,0.142516,0.731423
ریوش,ریوش,1398-10-01,0.156088,0.130843,0.768496
ریوش,ریوش,1398-11-01,0.148996,0.122993,0.613691
ریوش,ریوش,1398-12-01,0.189037,0.154251,0.728706
ریوش,ریوش,1399-01-01,0.243601,0.191322,0.86893
ریوش,ریوش,1399-02-01,0.299928,0.261688,0.863638
ریوش,ریوش,1399-03-01,0.238707,0.206969,0.823857
ریوش,ریوش,1399-04-01,0.200942,0.173788,0.865761
ریوش,ریوش,1399-05-01,0.173787,0.154293,0.811844
ریوش,ریوش,1399-06-01,0.1823,0.146446,0.880629
ریوش,ریوش,1399-07-01,0.167845,0.13864,0.818891
ریوش,ریوش,1399-08-01,0.15239,0.134716,0.801548
ریوش,ریوش,1399-09-01,0.189208,0.159879,0.991792
ریوش,ریوش,1399-10-01,0.178934,0.146455,0.667213
ریوش,ریوش,1399-11-01,0.165209,0.134743,0.731365
ریوش,ریوش,1399-12-01,0.16751,0.134702,0.648792
ریوش,ریوش,1400-01-01,0.2047,0.173745,0.714503
ریوش,ریوش,1400-02-01,0.237235,0.197201,0.849039
ریوش,ریوش,1400-03-01,0.207871,0.177703,0.824591
ریوش,ریوش,1400-04-01,0.184009,0.154243,0.829927
ریوش,ریوش,1400-05-01,0.171003,0.134662,0.853839
ریوش,ریوش,1400-06-01,0.1614,0.122965,0.872651
ریوش,ریوش,1400-07-01,0.149743,0.119066,0.869753
ریوش,ریوش,1400-08-01,0.140506,0.11511,0.756368
ریوش,ریوش,1400-09-01,0.158212,0.12688,0.6869
ریوش,ریوش,1400-10-01,0.159102,0.122996,0.719847
ریوش,ریوش,1400-11-01,0.160598,0.119047,0.664295
ریوش,ریوش,1400-12-01,0.169132,0.130847,0.68236
ریوش,ریوش,1401-01-01,0.190499,0.158241,0.780718
ریوش,ریوش,1401-02-01,0.208804,0.181722,0.708267
ریوش,ریوش,1401-03-01,0.197378,0.165921,0.773136
ریوش,ریوش,1401-04-01,0.165788,0.138652,0.86524
ریوش,ریوش,1401-05-01,0.162133,0.126925,0.866125
ریوش,ریوش,1401-06-01,0.158475,0.119077,0.871634
ریوش,ریوش,1401-07-01,0.147221,0.115133,0.829349
ریوش,ریوش,1401-08-01,0.151424,0.122945,0.755845
ریوش,ریوش,1401-09-01,0.163969,0.126918,0.79517
ریوش,ریوش,1401-10-01,0.168524,0.126894,0.805379
ریوش,ریوش,1401-11-01,0.173894,0.142592,0.664538
ریوش,ریوش,1401-12-01,0.161409,0.119073,0.721311
ریوش,ریوش,1402-01-01,0.220297,0.16994,0.7899
ریوش,ریوش,1402-02-01,0.2175,0.177715,0.829746
ریوش,ریوش,1402-03-01,0.175893,0.138611,0.780596
ریوش,ریوش,1402-04-01,0.157155,0.1269,0.790313
ریوش,ریوش,1402-05-01,0.157387,0.119097,0.883962
ریوش,ریوش,1402-06-01,0.150324,0.119086,0.811811
ریوش,ریوش,1402-07-01,0.143825,0.11515,0.80603
ریوش,ریوش,1402-08-01,0.143381,0.115151,0.765619
ریوش,ریوش,1402-09-01,0.162132,0.123024,0.743059
ریوش,ریوش,1402-10-01,0.15435,0.111283,0.728426
ریوش,ریوش,1402-11-01,0.165829,0.126889,0.760977
ریوش,ریوش,1402-12-01,0.164615,0.119103,0.733177
ریوش,ریوش,1403-01-01,0.197629,0.142542,0.826912
ریوش,ریوش,1403-02-01,0.235754,0.193329,0.851745
ریوش,ریوش,1403-03-01,0.21273,0.181613,0.809489
ریوش,ریوش,1403-04-01,0.177559,0.150399,0.806274
ریوش,ریوش,1403-05-01,0.1683,0.138653,0.78701
ریوش,ریوش,1403-06-01,0.16241,0.126901,0.810859
ریوش,ریوش,1403-07-01,0.150845,0.123005,0.875291
ریوش,ریوش,1403-08-01,0.148515,0.122949,0.811993
ریوش,ریوش,1403-09-01,0.155951,0.130827,0.744436
ریوش,ریوش,1403-10-01,0.14855,0.123012,0.702148
ریوش,ریوش,1403-11-01,0.142356,0.119081,0.585068
ریوش,ریوش,1403-12-01,0.143002,0.115236,0.648185
ریوش,ریوش,1404-01-01,0.212296,0.173764,0.805198
ریوش,ریوش,1404-02-01,0.211567,0.177699,0.80444
ریوش,ریوش,1404-03-01,0.168959,0.138617,0.837146
ریوش,ریوش,1404-04-01,0.152104,0.122989,0.811117
ریوش,ریوش,1404-05-01,0.149007,0.115157,0.862564
ریوش,ریوش,1404-06-01,0.13649,0.107309,0.763619
ریوش,ریوش,1404-07-01,0.134562,0.107284,0.860301
ریوش,ریوش,1404-08-01,0.133159,0.111225,0.753168
ریوش,ریوش,1404-09-01,0.140583,0.111222,0.650281
ریوش,ریوش,1404-10-01,0.154341,0.119133,0.792867
ریوش,ریوش,1404-11-01,0.156988,0.122983,0.676661
ریوش,ریوش,1404-12-01,0.170816,0.126876,0.774994
ریوش,ریوش,1405-01-01,0.275887,0.244162,0.858478
ریوش,ریوش,1405-02-01,0.274332,0.24019,0.888893
ریوش,ریوش,1405-03-01,0.210715,0.181641,0.743337
زوزن,زوزن,1391-12-01,,,
زوزن,زوزن,1392-01-01,0.260629,0.214944,0.768171
زوزن,زوزن,1392-02-01,0.16775,0.142578,0.651238
زوزن,زوزن,1392-03-01,0.154117,0.138612,0.71402
زوزن,زوزن,1392-04-01,0.161783,0.146465,0.723806
زوزن,زوزن,1392-05-01,0.172202,0.146471,0.763275
زوزن,زوزن,1392-06-01,0.178322,0.150346,0.800609
زوزن,زوزن,1392-07-01,0.176042,0.142502,0.721982
